מקור	יחידה	שלב	תביעות	צרכים	נפתרו	התנהגויות	דוגמאות	ms	סיבת-הנפילה	משפט
ג·mosad	mosad.sentences:159	2	1	1				31	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל קרן חירום יש אירוע (שריפה, אסון, מחלה), משפחה, מגבית, סכום; שלבים: נפתחה, מגבית, תשלומים, נסגרה
ג·mosad	mosad.sentences:161	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	תפעול: לכל חדר יש בניין, קומה, מספר, מיטות, אב בית;
ג·mosad	mosad.sentences:162	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל שיבוץ פנימייה יש תלמיד, חדר, שנה;
ג·mosad	mosad.sentences:163	2	1	1				23	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל נוכחות לילה יש תלמיד, תאריך, מצב (נוכח, בבית, חסר), בודק;
ג·mosad	mosad.sentences:164	0	0	0				2	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל קו הסעה יש שם, נהג, רכב, שעת יציאה, מחיר, מלווה;
ג·mosad	mosad.sentences:165	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל נוסע יש קו הסעה, תלמיד, תחנה;
ג·mosad	mosad.sentences:166	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל רכב יש מספר, סוג, תאריך ביטוח, תאריך טסט, קילומטראז;
ג·mosad	mosad.sentences:167	1	1	0				21	אין-ישות	לכל קריאת שירות יש מקום, תקלה, דחיפות (נמוכה, רגילה, דחוף), מי דיווח, מטפל, עלות; שלבים: נפתחה, שובצה, טופלה, נסגרה;
ג·mosad	mosad.sentences:168	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תחזוקה מונעת יש מערכת, תדירות בחודשים, ספק, תאריך ביצוע אחרון;
ג·mosad	mosad.sentences:169	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל פריט מלאי יש שם, כמות, מינימום, מקום, ספק;
ג·mosad	mosad.sentences:170	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תפריט יש שבוע, יום, ארוחה (בוקר, צהריים, ערב), מנות, סועדים;
ג·mosad	mosad.sentences:171	1	1	0				17	שקע-תאריך-לא-מוכרע/אגרגציה-בלי-אות-סימן/ישות-בלי-שקע	לכל פרויקט בנייה יש שם, תקציב, קבלן, מפקח, תאריך התחלה; שלבים: תכנון, היתר, מכרז, בנייה, טופס 4, חנוכה
ג·mosad	mosad.sentences:172	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אירוע הסעה יש קו הסעה, תאריך, סוג (איחור, תקלה, תאונה), הודעה (כן, לא);
ג·mosad	mosad.sentences:173	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מונה יש בניין, סוג (חשמל, מים, גז), קריאה, תאריך, חריגה (כן, לא);
ג·mosad	mosad.sentences:174	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל הזמנת חדר יש חדר, תאריך, שעת התחלה, שעת סיום, מזמין, מטרה;
ג·mosad	mosad.sentences:175	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תרגיל חירום יש סוג (שריפה, רעידה, ביטחוני), תאריך, משתתפים, סיכום;
ג·mosad	mosad.sentences:176	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אישור בטיחות יש בניין, סוג (בטיחות, כיבוי, בריאות, רישוי רווחה), תאריך תוקף;
ג·mosad	mosad.sentences:177	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל תחזוקה יש דחיפות (דחוף), פתוח (4 שעות), פעולה (הסלמה);
ג·mosad	mosad.sentences:178	2	2	1				33	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל נכס להשכרה יש נכס, שוכר, שכר דירה, פיקדון, תאריך התחלה, תאריך סיום; שלבים: פנוי, חוזה, פעיל, חידוש, פינוי;
ג·mosad	mosad.sentences:179	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל נכס שכור יש משכיר, שכר דירה, תאריך תוקף, אופציה (כן, לא), התראה (120 יום)
ג·mosad	mosad.sentences:181	1	1	0				20	אין-ישות	שידוכים: לכל מועמד יש אדם, גיל, מוסד, שדכן, הערה; שלבים: נפתח, הצעות, פגישות, אירוסין, נסגר;
ג·mosad	mosad.sentences:182	1	1	0				11	אין-ישות	לכל הצעה יש מועמד, מוצע, מציע, תאריך; שלבים: הוצע, בירור, פגישה, כן, לא;
ג·mosad	mosad.sentences:183	1	2	0				23	שקע-תאריך-לא-מוכרע/אגרגציה-בלי-אות-סימן/אין-ישות/ישות-בלי-שקע	נוער: לכל קייטנה יש שנה, מסלול (יום, לינה), תאריך התחלה, תאריך סיום, מחיר, מנהל; שלבים: תכנון, הרשמה, שיבוץ, פעיל, סיכום
ג·mosad	mosad.sentences:184	1	2	0				16	אין-ישות	לכל נרשם לקייטנה יש קייטנה, תלמיד, קבוצה, סכום, הסעה; שלבים: נרשם, שולם, שובץ;
ג·mosad	mosad.sentences:185	2	1	1				30	לא-נמדד (--quick: שלבים 3–5 לא רצו)	חגים: לכל הזמנת מצות יש משפחה, כמות, סוג (רגילות, שמורה), סכום; שלבים: הוזמן, נאפה, חולק;
ג·mosad	mosad.sentences:186	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כרטיס ימים נוראים יש אדם, שנה, מקום, מניין, סכום;
ג·mosad	mosad.sentences:187	2	1	1				17	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל חסות ללוח יש שנה, חודש, תורם, סכום
ג·mosad	mosad.sentences:188	1	1	0				17	שקע-תאריך-לא-מוכרע/ישות-בלי-שקע	לכל הכנה לחתונה יש אדם, צד (חתן, כלה), מדריך, שיעורים, תאריך חופה;
ג·mosad	mosad.sentences:189	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל זוג צעיר יש משפחה, תאריך חתונה, דירה (כן, לא), כולל (כן, לא), עבודה;
ג·mosad	mosad.sentences:190	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אירוע נשים יש שם, סוג (שיעור, אירוע), מרצה, תאריך, מקום, סכום;
ג·mosad	mosad.sentences:191	1	1	0				16	אין-ישות	לכל פעילות קייטנה יש קייטנה, סוג (פעילות, טיול), תאריך, יעד, אוטובוסים, עלות; שלבים: תכנון, אישורים, יצא, חזר;
ג·mosad	mosad.sentences:192	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל בדיקת עירוב יש תאריך, בודק, מצב (תקין, לא תקין);
ג·mosad	mosad.sentences:193	1	1	0				21	אין-ישות	לכל פרסום יש סוג (ספר, קונטרס, שס), עורך, מדפיס, עותקים; שלבים: כתב יד, עריכה, הגהה, דפוס, הפצה;
ג·mosad	mosad.sentences:194	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מכירה יש פריט, ערוץ (חנות, אתר), סכום, תאריך;
ג·mosad	mosad.sentences:195	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מכירת חמץ יש אדם, תאריך, חתימה (כן, לא), רב
ג·mosad	mosad.sentences:197	1	1	0				22	אין-ישות	תקשורת: לכל הודעה יש קבוצה, ערוץ (סמס, וואטסאפ, מייל, קו), נוסח, שולח, תאריך; שלבים: טיוטה, אושרה, נשלחה, נמסרה;
ג·mosad	mosad.sentences:198	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מסמך יש שייך ל, סוג, קובץ, תאריך תוקף, סודיות (רגיל, מוגן);
ג·mosad	mosad.sentences:199	2	1	1				40	לא-נמדד (--quick: שלבים 3–5 לא רצו)	לכל טופס יש סוג (רישום, הנחה, הוראת קבע, אישור טיול, בריאות, צילום), משפחה, תאריך; שלבים: נשלח, מולא, נחתם, נקלט;
ג·mosad	mosad.sentences:200	1	1	0				14	אין-ישות	לכל פנייה יש פונה, ערוץ, נושא, מטפל, תאריך; שלבים: התקבלה, הופנתה, טופלה, נסגרה;
ג·mosad	mosad.sentences:201	1	1	0				13	אין-ישות	לכל גיליון עלון יש מספר, פרשה, תאריך, עורך; שלבים: נערך, אושר, הודפס, נשלח
ג·mosad	mosad.sentences:202	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל קבוצת תפוצה יש שם, כלל, סוג (ידני, אוטומטי);
ג·mosad	mosad.sentences:203	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תבנית יש שם, ערוץ (סמס, וואטסאפ, מייל, מכתב), שפה (עברית, יידיש, אנגלית), נוסח;
ג·mosad	mosad.sentences:204	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל גיליון עלון יש גם הפצה (דפוס, וואטסאפ, אתר);
ג·mosad	mosad.sentences:205	1	1	0				13	שקע-תאריך-לא-מוכרע/אגרגציה-בלי-אות-סימן/ישות-בלי-שקע	לכל שלוחה יש מספר, סוג (ניוז, שיעורים, זמנים), הקלטה, תאריך תוקף;
ג·mosad	mosad.sentences:206	1	1	0				11	אין-ישות	לכל שידור יש אירוע, קישור, פלטפורמה, צפיות; שלבים: מתוכנן, חי, הוקלט;
ג·mosad	mosad.sentences:207	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל מסמך יש גם שייך ל (אדם, משפחה, ספק, עמותה, נכס);
ג·mosad	mosad.sentences:208	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל תמונה יש אירוע, צלם, יעד (אתר, עלון, פנימי), הסכמה (כן, לא);
ג·mosad	mosad.sentences:209	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל פנייה יש ללא טיפול (2 ימים), פעולה (הסלמה);
ג·mosad	mosad.sentences:210	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל כלל מבחן יש תזכורת לפני (3 ימים), נמען (תלמיד, הורה);
ג·mosad	mosad.sentences:211	1	1	0				38	ישות-בלי-שקע	לכל משתמש יש אדם, תפקיד (מנהל, מזכירות, גזבר, מגייס, מלמד, הורה, גבאי, ועדת חסד, אחות, רואה חשבון, שדכן), היקף (מוסד, כי
ג·mosad	mosad.sentences:212	0	0	0				1	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל שירות חיצוני יש שם, סוג (דומיין, אחסון, סמס, סליקה, מייל), ספק, תאריך חידוש, עלות;
ג·mosad	mosad.sentences:213	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל גיבוי יש תאריך, סוג (יומי, שחזור ניסיון), אומת (כן, לא);
ג·mosad	mosad.sentences:214	0	0	0				0	אין תביעת-התנהגות (אין פועל-מטרה במשפט)	לכל אירוע אבטחה יש תאריך, סוג (אבטחה, תקלה), השפעה, טופל (כן, לא), לקח
ד·goals	goal:1	2	2	5				55	לא-נמדד (--quick: שלבים 3–5 לא רצו)	כל בוקר לדעת אילו תשלומי הורים באיחור מעל 30 יום, כמה הם חייבים בסך הכל, ולשלוח לכל אחד תזכורת בוואטסאפ עם הסכום
ד·goals	goals-5:1	1	4	0				22	אין-ישות	כל ערב לחשב כמה לחמים נשארו במלאי, לרשום את הפחת, ולהזמין קמח מהספק אם נשארו פחות מ-20 שקים
ד·goals	goals-5:2	2	3	4				48	לא-נמדד (--quick: שלבים 3–5 לא רצו)	אחרי כל ביקור בית לתעד מה נמצא, לסמן משפחות שלא ביקרנו אצלן מעל 60 יום, ולשלוח למתנדב את הכתובת והטלפון
ד·goals	goals-5:3	2	2	1				34	לא-נמדד (--quick: שלבים 3–5 לא רצו)	בכל יום ראשון להפיק רשימת מטופלים שהתור שלהם בשבוע הקרוב, ולשלוח להם תזכורת עם השעה
ד·goals	goals-5:4	1	2	0				19	ישות-בלי-שקע/אין-ישות	לדעת אילו פריטים במלאי מתחת ל-5 יחידות, כמה הם עולים בסך הכל, ולהזמין מהספק
ד·goals	goals-5:5	2	3	4				50	לא-נמדד (--quick: שלבים 3–5 לא רצו)	בסוף כל חודש לסכם כמה תרומות התקבלו, לזהות תורמים שלא תרמו מעל 90 יום, ולשלוח להם מכתב תודה
